category,subcategory,item_group,item_name,unit,description,tags,source
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 40mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 50mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 65mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 80mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 100mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 150mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pumps & Accessories,Butterfly Valve,Butterfly Valve - 200mm,each,,plumbing;valve,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 1.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 2.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 4sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 6sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 10sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 16sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 25sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 35sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 50sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 70sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 95sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 1C,Copper Cable 1C - 120sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 1.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 2.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 4sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 6sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 10sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 16sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 25sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 35sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 50sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 70sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 95sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 2C,Copper Cable 2C - 120sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 1.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 2.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 4sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 6sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 10sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 16sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 25sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 35sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 50sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 70sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 95sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 3C,Copper Cable 3C - 120sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 1.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 2.5sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 4sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 6sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 10sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 16sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 25sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 35sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 50sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 70sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 95sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Cables & Wires,Copper Cable 4C,Copper Cable 4C - 120sqmm,meter,,electrical;cable,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 100mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 150mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 200mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 300mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 450mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,Cable Tray Cover,Cable Tray Cover - 600mm,meter,,electrical;tray,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Wall & Ceiling,Aluminum Composite Panel,Aluminum Composite Panel - 3mm,square_meter,,finishes;cladding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Wall & Ceiling,Aluminum Composite Panel,Aluminum Composite Panel - 4mm,square_meter,,finishes;cladding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Wall & Ceiling,Aluminum Composite Panel,Aluminum Composite Panel - 5mm,square_meter,,finishes;cladding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 300x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 600x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 600x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
External Works & Roads,Drainage,Galvanized Steel Grating,Galvanized Steel Grating - 25x3,square_meter,,drainage,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
External Works & Roads,Drainage,Galvanized Steel Grating,Galvanized Steel Grating - 30x3,square_meter,,drainage,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
External Works & Roads,Drainage,Galvanized Steel Grating,Galvanized Steel Grating - 40x5,square_meter,,drainage,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Coupling,PVC Conduit Coupling - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Coupling,PVC Conduit Coupling - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Coupling,PVC Conduit Coupling - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Coupling,PVC Conduit Coupling - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Coupling,PVC Conduit Coupling - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Bend,PVC Conduit Bend - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Bend,PVC Conduit Bend - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Bend,PVC Conduit Bend - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Bend,PVC Conduit Bend - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Bend,PVC Conduit Bend - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Junction Box,PVC Conduit Junction Box - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Junction Box,PVC Conduit Junction Box - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Junction Box,PVC Conduit Junction Box - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Junction Box,PVC Conduit Junction Box - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Junction Box,PVC Conduit Junction Box - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Saddle,PVC Conduit Saddle - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Saddle,PVC Conduit Saddle - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Saddle,PVC Conduit Saddle - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Saddle,PVC Conduit Saddle - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,PVC Conduit Saddle,PVC Conduit Saddle - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Coupling,GI Conduit Coupling - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Coupling,GI Conduit Coupling - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Coupling,GI Conduit Coupling - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Coupling,GI Conduit Coupling - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Coupling,GI Conduit Coupling - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Bend,GI Conduit Bend - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Bend,GI Conduit Bend - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Bend,GI Conduit Bend - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Bend,GI Conduit Bend - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Bend,GI Conduit Bend - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Junction Box,GI Conduit Junction Box - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Junction Box,GI Conduit Junction Box - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Junction Box,GI Conduit Junction Box - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Junction Box,GI Conduit Junction Box - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Junction Box,GI Conduit Junction Box - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Saddle,GI Conduit Saddle - 20mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Saddle,GI Conduit Saddle - 25mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Saddle,GI Conduit Saddle - 32mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Saddle,GI Conduit Saddle - 40mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Electrical,Conduits & Trunking,GI Conduit Saddle,GI Conduit Saddle - 50mm,each,,electrical;conduit,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
